district,hour,pm10,pm25,o3,no2,co,so2
송파구,11,34.9512893982808,18.478386167146976,0.030946458923512745,0.01911586402266289,0.38379603399433426,0.0026789625360230545
송파구,12,34.383720930232556,18.18208092485549,0.036937283236994224,0.016540173410404625,0.3604624277456647,0.002674041297935103
송파구,13,34.55102040816327,18.64222873900293,0.0417,0.014870977011494252,0.34479885057471266,0.002633625730994152
송파구,14,33.564841498559076,17.982857142857142,0.04521818181818182,0.01396,0.33477142857142855,0.0026438953488372094
송파구,15,34.44602272727273,18.612244897959183,0.04641685393258427,0.013938655462184873,0.32795518207282914,0.0026378917378917376
송파구,16,33.17847025495751,17.511363636363637,0.04692549019607844,0.014219327731092437,0.32571428571428573,0.0026267045454545454
송파구,17,33.45142857142857,16.89367816091954,0.04579055555555556,0.015121606648199445,0.3265650969529086,0.002589295774647887
송파구,18,31.46961325966851,15.530386740331492,0.04312774725274725,0.016826373626373625,0.3410714285714286,0.002550837988826816
송파구,19,32.18105849582173,17.084745762711865,0.03856263736263736,0.01961565934065934,0.36925824175824173,0.002543854748603352
송파구,20,31.732782369146005,17.134986225895318,0.034080769230769234,0.02136346153846154,0.39153846153846156,0.0025637883008356546
송파구,21,32.56545961002786,18.5933147632312,0.030548626373626372,0.022315384615384615,0.4040934065934066,0.0025203342618384398
송파구,22,31.685082872928177,17.840220385674932,0.028203846153846152,0.022526648351648353,0.40502747252747257,0.0025153203342618384
송파구,23,32.204986149584485,18.11173184357542,0.026180219780219782,0.022659890109890113,0.40217032967032973,0.0025008356545961003
양천구,0,35.43526170798898,20.02754820936639,0.027254143646408838,0.021826373626373626,0.41634615384615387,0.0025395543175487463
양천구,1,36.760330578512395,20.140495867768596,0.02693102493074792,0.02052032967032967,0.40802197802197804,0.0025125348189415043
양천구,2,34.79614325068871,19.87052341597796,0.026533240997229916,0.019520604395604397,0.399945054945055,0.002468802228412256
양천구,3,35.082644628099175,19.730027548209367,0.026381491712707185,0.01861098901098901,0.3907967032967033,0.002451532033426184
양천구,4,33.611570247933884,19.26795580110497,0.025613498622589534,0.018363736263736264,0.3864010989010989,0.0024376044568245126
양천구,5,34.52354570637119,19.479224376731302,0.02448457300275482,0.018607692307692308,0.3868131868131868,0.0024222222222222223
양천구,6,33.6767955801105,19.6,0.02148870523415978,0.021038186813186813,0.39228021978021976,0.0024005555555555555
양천구,7,34.505524861878456,19.225895316804408,0.018525068870523416,0.024491483516483514,0.416978021978022,0.0024658333333333333
양천구,8,32.92837465564738,18.43801652892562,0.018583471074380166,0.025989010989010988,0.444010989010989,0.002533888888888889
양천구,9,34.24033149171271,18.239669421487605,0.02250909090909091,0.02428489010989011,0.4426648351648352,0.002638611111111111
양천구,10,34.56198347107438,18.28374655647383,0.027949862258953167,0.021781043956043956,0.4189807162534435,0.002746111111111111
양천구,11,36.67231638418079,18.985915492957748,0.0337409604519774,0.019436901408450703,0.39585915492957746,0.0027621082621082623
양천구,12,35.43390804597701,18.732193732193732,0.04023180515759312,0.016684330484330486,0.37131054131054136,0.002729971181556196
양천구,13,36.63172804532578,19.3135593220339,0.04545212464589235,0.01459438202247191,0.3513202247191011,0.0027076704545454544
양천구,14,33.73163841807909,18.739376770538243,0.048949435028248584,0.01344691011235955,0.3381741573033708,0.0026558073654390935
양천구,15,34.91329479768786,18.443478260869565,0.05073236994219653,0.013156484149855907,0.33138328530259364,0.002646220930232558
양천구,16,34.372832369942195,18.48843930635838,0.05102023121387283,0.013514080459770114,0.3297126436781609,0.002628197674418605
양천구,17,36.03389830508475,18.793785310734464,0.049207977207977205,0.014635211267605634,0.33340845070422537,0.002607122507122507
양천구,18,35.13019390581717,18.70360110803324,0.04475666666666667,0.01691542699724518,0.35027624309392263,0.0025991643454038997
양천구,19,35.72451790633609,18.801652892561982,0.0390767955801105,0.019804395604395605,0.37387362637362637,0.0025975
양천구,20,34.39944903581267,18.88121546961326,0.03455441988950276,0.021938736263736266,0.39708791208791205,0.002587777777777778
양천구,21,35.80440771349862,19.47382920110193,0.031590055248618784,0.022850274725274726,0.4143956043956044,0.002608611111111111
양천구,22,35.37190082644628,19.881542699724516,0.02986436464088398,0.022640659340659338,0.41703296703296705,0.0025941504178272983
양천구,23,36.85674931129476,20.104683195592287,0.027898342541436465,0.022892307692307694,0.4211538461538462,0.0025724233983286907
영등포구,0,30.62707182320442,19.650137741046834,0.028743406593406594,0.020827197802197803,0.40906593406593406,0.0025415977961432508
영등포구,1,30.445983379501385,19.997229916897506,0.02854423076923077,0.019822252747252748,0.4085164835164835,0.00254435261707989
영등포구,2,29.606060606060606,19.218232044198896,0.028298076923076922,0.01887967032967033,0.4012637362637363,0.002521763085399449
영등포구,3,29.355371900826448,19.421487603305785,0.027630769230769233,0.018295604395604396,0.3907692307692308,0.002514010989010989
영등포구,4,28.524861878453038,19.00828729281768,0.027158791208791208,0.017766758241758242,0.38,0.002487087912087912
영등포구,5,28.679558011049725,19.19060773480663,0.025248076923076925,0.018776373626373626,0.3745730027548209,0.002465934065934066
영등포구,6,28.42265193370166,18.859504132231404,0.021627472527472526,0.02210714285714286,0.3859065934065934,0.002477472527472527
영등포구,7,29.09090909090909,19.322314049586776,0.018135714285714286,0.02613159340659341,0.39722527472527475,0.002515934065934066
영등포구,8,28.593922651933703,18.90082644628099,0.018896153846153844,0.026238186813186817,0.4150824175824176,0.002568131868131868
영등포구,9,29.858725761772853,19.798898071625345,0.022150274725274723,0.024938186813186814,0.42631868131868134,0.002640934065934066
영등포구,10,30.622222222222224,20.429752066115704,0.02709258241758242,0.02316153846153846,0.42201101928374657,0.0027346153846153844
영등포구,11,32.92634560906516,21.913165266106443,0.032568975069252076,0.02112493074792244,0.40570637119113573,0.0027675977653631285
영등포구,12,32.3399433427762,21.394957983193276,0.03889162011173184,0.018528133704735376,0.38100278551532035,0.002776685393258427
영등포구,13,32.57348703170029,21.64406779661017,0.04435637393767705,0.01611774647887324,0.3636619718309859,0.0027116477272727275
영등포구,14,30.97406340057637,20.37215909090909,0.04791101694915254,0.014853107344632768,0.3482485875706215,0.002670655270655271
영등포구,15,31.669642857142858,20.528735632183906,0.050015340909090905,0.014243465909090909,0.3397159090909091,0.0026736389684813753
영등포구,16,31.35820895522388,18.70326409495549,0.05068970588235294,0.014323823529411764,0.3376176470588235,0.002658753709198813
영등포구,17,32.0,18.315634218289084,0.04898488372093023,0.015409593023255815,0.3405232558139535,0.0026120588235294118
영등포구,18,31.4438202247191,17.535211267605632,0.044962430939226514,0.017443922651933702,0.3605801104972376,0.0026122562674094707
영등포구,19,32.44077134986226,18.59556786703601,0.03972032967032967,0.019748351648351647,0.38832417582417583,0.002599171270718232
영등포구,20,31.99724517906336,18.69359331476323,0.03605357142857143,0.02071923076923077,0.4048076923076923,0.0025878116343490305
영등포구,21,32.1243093922652,19.877094972067038,0.0332217032967033,0.02143021978021978,0.41302197802197804,0.002585911602209945
영등포구,22,31.168508287292816,19.65289256198347,0.03142582417582417,0.021275000000000002,0.41093406593406595,0.0025627071823204417
영등포구,23,31.46685082872928,20.336088154269973,0.029713186813186812,0.021203846153846156,0.4109615384615385,0.002555096418732782
용산구,0,31.633802816901408,18.479224376731302,0.023105769230769232,0.02238021978021978,0.4587362637362637,0.0027768595041322316
용산구,1,31.946022727272727,18.386111111111113,0.022384065934065934,0.021793406593406593,0.4551923076923077,0.0027537190082644624
용산구,2,30.25,17.90858725761773,0.021893956043956046,0.020830494505494505,0.44752747252747255,0.0027479338842975203
용산구,3,30.661971830985916,17.798882681564248,0.021453846153846153,0.020047252747252747,0.4352197802197802,0.0026911845730027547
용산구,4,28.94871794871795,17.38888888888889,0.020696703296703298,0.019790934065934067,0.42516483516483516,0.0026757575757575757
용산구,5,29.53125,17.428969359331475,0.019791483516483514,0.019800274725274725,0.4167032967032967,0.0026460055096418733
용산구,6,28.52112676056338,17.24585635359116,0.01817142857142857,0.021247802197802198,0.41535714285714287,0.0026512396694214875
용산구,7,30.28732394366197,17.716666666666665,0.016446428571428574,0.023862362637362636,0.42043956043956043,0.0027134986225895315
용산구,8,31.06179775280899,18.443181818181817,0.016928296703296705,0.024709340659340658,0.43131868131868134,0.0027944903581267216
용산구,9,35.14080459770115,20.149717514124294,0.019428374655647382,0.023770523415977962,0.44490358126721763,0.002900828729281768
용산구,10,36.888888888888886,20.867977528089888,0.023979834254143646,0.021495303867403316,0.43762430939226515,0.00298393351800554
용산구,11,38.56811594202899,21.32758620689655,0.02884832402234637,0.019560335195530725,0.4213128491620112,0.003023728813559322
용산구,12,37.28530259365994,20.74928774928775,0.03407372881355932,0.017247457627118642,0.40008474576271186,0.002998579545454545
용산구,13,36.39067055393586,19.454545454545453,0.03834859550561798,0.015414325842696629,0.38505617977528095,0.0029467605633802818
용산구,14,34.3353115727003,18.155619596541786,0.041095726495726494,0.014712643678160919,0.3714080459770115,0.0029181556195965416
용산구,15,35.332352941176474,18.334302325581394,0.04262885714285714,0.014594236311239192,0.36435158501440923,0.0029130057803468208
용산구,16,33.487031700288185,17.55492957746479,0.04275084269662922,0.015142696629213482,0.37036619718309854,0.0029430594900849857
용산구,17,32.53314121037464,17.011331444759207,0.041899719887955184,0.01570195530726257,0.37358543417366946,0.0028895774647887326
용산구,18,30.91907514450867,16.948863636363637,0.0392207756232687,0.017184764542936288,0.39246537396121883,0.002839385474860335
용산구,19,32.77873563218391,18.20505617977528,0.034765384615384615,0.019574450549450548,0.42417582417582417,0.00283646408839779
용산구,20,32.385714285714286,18.488826815642458,0.030908516483516484,0.021042857142857144,0.45175824175824175,0.0028406593406593407
용산구,21,33.951977401129945,19.562146892655367,0.028336263736263738,0.02154093406593407,0.460989010989011,0.0028066115702479336
용산구,22,32.51685393258427,19.23676880222841,0.026191483516483514,0.021967857142857143,0.4624725274725275,0.002784022038567493
용산구,23,32.79261363636363,18.92222222222222,0.024556868131868134,0.022016758241758243,0.45733516483516484,0.0027848484848484846
은평구,0,29.524861878453038,14.903047091412743,0.02540497237569061,0.013456868131868131,0.4551923076923077,0.002640771349862259
은평구,1,28.730027548209367,14.427777777777777,0.025443093922651934,0.012207142857142856,0.44950549450549454,0.00263168044077135
은평구,2,28.17174515235457,14.800554016620499,0.02509146005509642,0.011482967032967034,0.4463736263736263,0.0026140495867768595
은평구,3,27.85635359116022,14.411111111111111,0.025079338842975207,0.010718956043956044,0.43425824175824174,0.0026013774104683197
은평구,4,27.002762430939228,14.163434903047092,0.02439364640883978,0.010768131868131869,0.43024725274725273,0.0025870523415977963
은평구,5,27.282548476454295,14.205555555555556,0.023661878453038673,0.011109615384615384,0.4348351648351648,0.0025757575757575754
은평구,6,27.611570247933884,14.373961218836564,0.021579063360881542,0.013050274725274726,0.44950549450549454,0.00257603305785124
은평구,7,28.40277777777778,14.588888888888889,0.01929585635359116,0.01598953168044077,0.4758402203856749,0.0026019337016574585
은평구,8,29.850415512465375,15.364902506963789,0.019806906077348065,0.017171349862258954,0.4883746556473829,0.002650828729281768
은평구,9,31.116022099447513,15.590529247910863,0.023332044198895025,0.016460881542699726,0.49057851239669426,0.0027251381215469615
은평구,10,33.14206128133705,16.03641456582633,0.02774150417827298,0.015314999999999999,0.48097222222222225,0.0028106145251396647
은평구,11,34.32311977715877,16.19154929577465,0.03240614525139665,0.013955277777777778,0.4628333333333333,0.0028469273743016756
은평구,12,34.056022408963585,16.187150837988828,0.03673770949720671,0.012934444444444443,0.44913888888888887,0.002875977653631285
은평구,13,34.17796610169491,16.237960339943342,0.04127126760563381,0.011735294117647059,0.4342577030812325,0.002850842696629213
은평구,14,34.79603399433428,16.12893982808023,0.04409085714285715,0.010946306818181819,0.42480113636363637,0.0028455840455840456
은평구,15,34.72676056338028,15.385269121813032,0.04540141643059489,0.010488418079096045,0.41378531073446323,0.0028246458923512747
은평구,16,34.421652421652425,15.526912181303116,0.04581960227272727,0.010772598870056497,0.41285310734463276,0.002903682719546742
은평구,17,33.88418079096045,15.23728813559322,0.04435042735042735,0.011469971671388102,0.41243626062322947,0.0028745042492917846
은평구,18,33.603305785123965,15.56473829201102,0.040334453781512604,0.01315861111111111,0.4293611111111111,0.0028902777777777776
은평구,19,33.12154696132597,15.853591160220995,0.034804155124653735,0.015137362637362636,0.4531593406593406,0.002836263736263736
은평구,20,32.42265193370166,15.958563535911603,0.03098808864265928,0.016067032967032966,0.46343406593406594,0.002787878787878788
은평구,21,31.47382920110193,15.831491712707182,0.02854903047091413,0.015758516483516484,0.4656043956043956,0.0027366391184573003
은평구,22,30.85635359116022,15.630555555555556,0.02719501385041551,0.014987087912087914,0.46065934065934067,0.0026826446280991735
은평구,23,30.068870523415978,15.30110497237569,0.025885872576177284,0.014587362637362638,0.4610164835164835,0.0026644628099173552
종로구,0,31.391666666666666,20.25207756232687,0.02881932773109244,0.021823351648351648,0.43851648351648354,0.00267090395480226
종로구,1,31.75,20.354570637119114,0.027958543417366945,0.021391758241758242,0.432032967032967,0.002647457627118644
종로구,2,30.310924369747898,19.72853185595568,0.02712829131652661,0.02080274725274725,0.42854395604395606,0.0026206214689265535
종로구,3,30.434540389972145,19.939058171745152,0.026438375350140056,0.020151648351648354,0.41766483516483516,0.0025901129943502826
종로구,4,29.354748603351954,19.310249307479225,0.025543417366946777,0.019931318681318682,0.4079395604395605,0.002547457627118644
종로구,5,29.793871866295266,19.775623268698062,0.024534453781512606,0.019814835164835166,0.40151098901098903,0.0025206798866855523
종로구,6,29.247222222222224,19.48753462603878,0.022363025210084035,0.021515384615384617,0.41052197802197804,0.002547308781869688
종로구,7,29.921787709497206,19.75623268698061,0.020564425770308124,0.023509065934065935,0.41835164835164834,0.0025543909348441926
종로구,8,29.420612813370475,18.62049861495845,0.02082016806722689,0.02484148351648352,0.4362087912087912,0.002641643059490085
종로구,9,30.367688022284124,18.71388888888889,0.023678932584269664,0.0242801652892562,0.4491735537190083,0.0027721590909090908
종로구,10,31.058333333333334,18.566666666666666,0.028627887323943665,0.02220192837465565,0.438732782369146,0.002874074074074074
종로구,11,33.59497206703911,20.39275766016713,0.03415225988700565,0.020215745856353592,0.41927977839335184,0.002928285714285714
종로구,12,33.12359550561798,20.212885154061624,0.039557020057306595,0.01832521008403361,0.40171348314606736,0.002921449275362319
종로구,13,34.138328530259365,20.73728813559322,0.04489941860465116,0.01628068181818182,0.3800284090909091,0.002902941176470588
종로구,14,32.88472622478386,20.145714285714284,0.04817865497076024,0.015502285714285713,0.3630285714285714,0.00287810650887574
종로구,15,34.17595307917889,20.559766763848398,0.049824117647058824,0.015174418604651163,0.35319767441860467,0.002878978978978979
종로구,16,33.774193548387096,20.067055393586006,0.049871847507331375,0.015523837209302326,0.3546511627906977,0.0028786786786786788
종로구,17,34.65706051873199,20.86246418338109,0.048705763688760804,0.016593502824858757,0.3621468926553672,0.002839067055393586
종로구,18,34.016806722689076,21.014044943820224,0.04533314606741573,0.01830413223140496,0.3871349862258953,0.0027926136363636365
종로구,19,34.598314606741575,21.606648199445985,0.040633333333333334,0.020262637362637365,0.4114010989010989,0.0027559322033898306
종로구,20,34.22562674094708,21.766666666666666,0.03689887955182073,0.021191758241758243,0.4203571428571428,0.0026988732394366195
종로구,21,33.56111111111111,21.759002770083104,0.0340655462184874,0.021494505494505493,0.426510989010989,0.0026980281690140843
종로구,22,32.19832402234637,20.85082872928177,0.03197170868347339,0.02161098901098901,0.4349450549450549,0.0026825352112676056
종로구,23,32.549019607843135,21.12707182320442,0.03001484593837535,0.021865934065934067,0.4373351648351648,0.0026676056338028166
중구,0,29.011204481792717,19.25068870523416,0.0302366391184573,0.02011758241758242,0.4086813186813187,0.00279375
중구,1,28.943977591036415,19.336088154269973,0.029540771349862258,0.01951263736263736,0.4053296703296703,0.0027960227272727273
중구,2,27.747222222222224,18.93388429752066,0.029225,0.018477472527472526,0.40137362637362634,0.0027565340909090907
중구,3,27.941504178272982,19.22038567493113,0.02842554945054945,0.018173351648351647,0.3927747252747253,0.002736363636363636
중구,4,27.207865168539325,18.662983425414364,0.027889285714285714,0.017817032967032968,0.38304945054945055,0.0027210227272727273
중구,5,27.74022346368715,19.03314917127072,0.02609478021978022,0.01875686813186813,0.37945054945054946,0.0027173295454545453
중구,6,27.28491620111732,18.673130193905816,0.02415302197802198,0.02009093406593407,0.383489010989011,0.002712784090909091
중구,7,27.957865168539325,19.074585635359117,0.02171813186813187,0.022785439560439564,0.3964835164835165,0.002759090909090909
중구,8,28.00560224089636,18.604972375690608,0.02129423076923077,0.02485164835164835,0.4220054945054945,0.002822159090909091
중구,9,29.51123595505618,19.116343490304708,0.02393489010989011,0.02458543956043956,0.44859504132231404,0.002899715909090909
중구,10,29.573816155988858,18.41988950276243,0.028423901098901097,0.02283708791208791,0.4392307692307692,0.0029755681818181817
중구,11,31.84971098265896,20.519886363636363,0.033400564971751416,0.021147605633802816,0.42101408450704225,0.0030107558139534888
중구,12,30.759530791788855,19.65714285714286,0.03919570200573066,0.01899145299145299,0.3976353276353276,0.0029855457227138645
중구,13,30.667630057803468,19.887005649717516,0.04449746478873239,0.0168873595505618,0.377752808988764,0.0029880466472303204
중구,14,31.271186440677965,20.425770308123248,0.04821851851851852,0.015555524079320114,0.3558923512747875,0.0029366863905325447
중구,15,31.70893371757925,20.559322033898304,0.04992820512820512,0.015380169971671388,0.34507082152974505,0.0029440828402366864
중구,16,29.913544668587896,18.845714285714287,0.05059942528735632,0.01531404011461318,0.34157593123209173,0.0029470238095238095
중구,17,30.059322033898304,19.167613636363637,0.049525,0.015858073654390934,0.34045584045584043,0.002935
중구,18,29.172701949860723,18.462603878116344,0.04671643454038997,0.01697624309392265,0.35140883977900556,0.002910028653295129
중구,19,30.50561797752809,20.061624649859944,0.042100554016620495,0.019118457300275483,0.37209366391184573,0.0029222222222222223
중구,20,30.44788732394366,20.275,0.03794060773480663,0.02075,0.39123626373626375,0.0028821022727272727
중구,21,30.39275766016713,20.400552486187845,0.035496418732782364,0.020442582417582417,0.40313186813186813,0.002880965909090909
중구,22,29.198879551820728,19.614325068870524,0.033422375690607735,0.020341208791208792,0.41000000000000003,0.0028434659090909088
중구,23,29.801120448179272,19.876033057851238,0.03157513812154696,0.020242857142857142,0.40923076923076923,0.0028088068181818184
중랑구,0,31.501392757660167,19.37325905292479,0.02653494318181818,0.01708543956043956,0.37972527472527473,0.0026837078651685393
중랑구,1,31.522099447513813,19.71388888888889,0.02573522727272727,0.016051373626373627,0.3706318681318681,0.002640449438202247
중랑구,2,30.795580110497237,19.311977715877436,0.02513096590909091,0.015107417582417583,0.3663736263736264,0.002623314606741573
중랑구,3,30.825966850828728,19.457865168539325,0.025128693181818183,0.0139521978021978,0.35582417582417586,0.0025890449438202246
중랑구,4,30.248618784530386,19.11204481792717,0.024660795454545456,0.013308516483516483,0.34934065934065933,0.0025679775280898877
중랑구,5,30.359116022099446,19.392156862745097,0.022780113636363633,0.014446153846153846,0.35395604395604396,0.0025376404494382022
중랑구,6,29.977900552486187,18.92757660167131,0.02030909090909091,0.016756043956043954,0.37280219780219775,0.002581741573033708
중랑구,7,30.486187845303867,19.350974930362117,0.01805965909090909,0.019527472527472528,0.38870879120879126,0.0026014044943820226
중랑구,8,29.986187845303867,18.022284122562674,0.01790625,0.021239835164835165,0.41291208791208794,0.002636516853932584
중랑구,9,30.54016620498615,18.13649025069638,0.020516524216524216,0.020418131868131868,0.421565934065934,0.002692676056338028
중랑구,10,31.140883977900554,17.841225626740947,0.025075428571428575,0.018257692307692308,0.40412087912087913,0.0028056497175141244
중랑구,11,32.80609418282548,19.34078212290503,0.030122571428571426,0.016291184573002757,0.38016528925619836,0.002844788732394366
중랑구,12,32.508426966292134,19.047752808988765,0.034675652173913045,0.014839385474860335,0.36181564245810055,0.0028655172413793104
중랑구,13,33.220338983050844,20.02849002849003,0.03858735294117647,0.01380909090909091,0.3492613636363636,0.002853333333333333
중랑구,14,33.06,19.868804664723033,0.04194421364985163,0.013097988505747126,0.3410344827586207,0.002905263157894737
중랑구,15,33.53008595988538,19.878962536023053,0.04351094674556213,0.01276657142857143,0.33217765042979946,0.002888921282798834
중랑구,16,32.43023255813954,19.330409356725145,0.04328558558558558,0.012924277456647398,0.32768786127167626,0.00285811209439528
중랑구,17,32.79479768786127,19.898843930635838,0.04195535714285714,0.014068481375358167,0.33163323782234955,0.0028529239766081874
중랑구,18,32.79213483146067,19.673295454545453,0.039658,0.015730662983425413,0.3456198347107438,0.0028191549295774644
중랑구,19,33.285318559556785,20.273743016759777,0.0360008547008547,0.01742335164835165,0.36392857142857143,0.0027980392156862744
중랑구,20,32.42817679558011,19.694444444444443,0.03262386363636364,0.018744505494505497,0.3796428571428571,0.0028089635854341736
중랑구,21,32.606648199445985,19.919220055710305,0.030051988636363637,0.018868406593406592,0.38810439560439564,0.002757303370786517
중랑구,22,31.580555555555556,19.206128133704734,0.028429829545454546,0.018617582417582417,0.3867032967032967,0.002755056179775281
중랑구,23,31.878116343490305,19.955431754874652,0.02713778409090909,0.01817802197802198,0.38593406593406593,0.0027311797752808988
